
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2021-01-01;48.301,76;7187586449654;50.394,78;7571942653809;46.154,19;10232712819710;49.994,96;2180341551826;77.235,95;971331814913;46.378,12;5585852643572;50.632,61;63677828393
2021-01-02;48.301,76;7187586449654;50.394,78;7571942653809;46.154,19;10232712819710;49.994,96;2180341551826;77.235,95;971331814913;46.378,12;5585852643572;50.632,61;63677828393
2021-01-03;48.301,76;7187586449654;50.394,78;7571942653809;46.154,19;10232712819710;49.994,96;2180341551826;77.235,95;971331814913;46.378,12;5585852643572;50.632,61;63677828393
2021-01-04;48.306,20;7156972206542;50.397,12;7552816180485;46.153,42;10174114392691;49.995,42;2175807463808;77.232,27;971793032741;46.378,42;5537131316770;50.631,62;63473791475
2021-01-05;48.374,90;7109899683513;50.479,75;7545808842286;46.214,22;10132764198149;50.080,67;2177281080651;77.370,32;972430121195;46.456,42;5541659513874;50.701,98;63421517725
2021-01-06;48.444,30;7119766376309;50.552,54;7548042998681;46.271,93;10130138051713;50.162,60;2175694284735;77.479,87;973213602427;46.515,69;5541178303771;50.791,16;63761295490
2021-01-07;48.518,96;7102724490497;50.640,71;7549691488327;46.364,48;10138962733218;50.250,93;2177864405623;77.588,45;973768148413;46.581,77;5550971628538;50.865,15;63727493070
2021-01-08;48.511,02;7102561838666;50.621,48;7545946540497;46.348,84;10118658652029;50.202,86;2173914460633;77.537,71;971410483731;46.559,22;5550084283432;50.849,79;63843188174
2021-01-09;48.511,02;7102561838666;50.621,48;7545946540497;46.348,84;10118658652029;50.202,86;2173914460633;77.537,71;971410483731;46.559,22;5550084283432;50.849,79;63843188174
2021-01-10;48.511,02;7102561838666;50.621,48;7545946540497;46.348,84;10118658652029;50.202,86;2173914460633;77.537,71;971410483731;46.559,22;5550084283432;50.849,79;63843188174
2021-01-11;48.591,51;7116152454894;50.721,32;7550585229754;46.436,84;10140561202998;50.297,83;2175398995850;77.684,87;972842316819;46.650,89;5558733566407;50.963,63;63879731849
2021-01-12;48.421,97;6727811425976;50.554,09;7136973758663;46.269,04;9603561360589;50.118,99;2082434078703;77.377,72;932947533939;46.484,24;5291876323544;50.784,75;61023120100
2021-01-13;48.524,53;6494123971873;50.648,18;6812956042426;46.365,54;9110621886025;50.203,38;2020602730651;77.518,72;917506590408;46.588,10;5216846046832;50.863,38;59438057606
2021-01-14;48.703,24;6425071291663;50.798,47;6786345498246;46.510,19;8873201284950;50.340,46;1968129455053;77.770,72;916402051211;46.731,38;5208660301131;51.009,35;58026336009
2021-01-15;48.662,65;6389005896771;50.781,37;6740273934820;46.478,87;8795960273285;50.298,53;1944525872124;77.700,90;918403510797;46.705,20;5184143362022;50.965,49;57592196743
2021-01-16;48.662,65;6389005896771;50.781,37;6740273934820;46.478,87;8795960273285;50.298,53;1944525872124;77.700,90;918403510797;46.705,20;5184143362022;50.965,49;57592196743
2021-01-17;48.662,65;6389005896771;50.781,37;6740273934820;46.478,87;8795960273285;50.298,53;1944525872124;77.700,90;918403510797;46.705,20;5184143362022;50.965,49;57592196743
2021-01-18;48.720,66;6376604258842;50.853,28;6743077234131;46.520,23;8790961399538;50.359,95;1943787068696;77.803,51;918705108891;46.770,90;5186588799218;51.032,33;57351275325
2021-01-19;48.718,61;6363967855615;50.843,82;6736401181654;46.520,86;8784123923935;50.362,02;1941131097468;77.799,95;918047011650;46.759,41;5181021972595;51.021,34;57878769381
2021-01-20;48.869,37;6434379527383;50.993,33;6794902104350;46.663,59;8876420387147;50.529,36;1952380525243;78.024,83;921744162916;46.904,08;5210199247788;51.157,67;57938152960
2021-01-21;48.886,67;6465546772557;51.016,13;6806638615341;46.701,74;8905357821269;50.551,60;1955406623958;78.054,25;922618973311;46.930,38;5217210366711;51.192,12;57640424816
2021-01-22;48.903,04;6461320843149;51.042,87;6809723496330;46.704,69;8904333227311;50.587,72;1956201051942;78.083,44;922286865450;46.951,65;5211675674022;51.235,40;57667792698
2021-01-23;48.903,04;6461320843149;51.042,87;6809723496330;46.704,69;8904333227311;50.587,72;1956201051942;78.083,44;922286865450;46.951,65;5211675674022;51.235,40;57667792698
2021-01-24;48.903,04;6461320843149;51.042,87;6809723496330;46.704,69;8904333227311;50.587,72;1956201051942;78.083,44;922286865450;46.951,65;5211675674022;51.235,40;57667792698
2021-01-25;48.977,41;6466962066704;51.122,09;6818763351161;46.777,66;8919864402275;50.667,74;1958200843318;78.217,12;923812280317;47.047,90;5222053205421;51.301,40;57678366726
2021-01-26;49.076,72;6471893717570;51.232,07;6830632522598;46.869,25;8939764813810;50.774,92;1962310425229;78.379,01;925123988827;47.161,50;5234815955461;51.419,18;57884955134
2021-01-27;49.120,19;6479818446217;51.278,57;6834787319629;46.922,77;8938793144924;50.810,78;1962952537728;78.423,04;925028172666;47.213,40;5241281333930;51.461,44;57834940296
2021-01-28;49.097,58;6497110880585;51.258,34;6848763555555;46.888,06;8978526436659;50.781,15;1965495873453;78.399,21;925673267779;47.201,86;5247571048742;51.427,91;58137538561
2021-01-29;49.203,84;6501092807121;51.366,51;6849027637028;46.983,28;8953611176687;50.916,43;1967339083644;78.548,73;925771173256;47.312,19;5249929416860;51.545,85;58403688819
2021-01-30;49.203,84;6501092807121;51.366,51;6849027637028;46.983,28;8953611176687;50.916,43;1967339083644;78.548,73;925771173256;47.312,19;5249929416860;51.545,85;58403688819
2021-01-31;49.203,84;6501092807121;51.366,51;6849027637028;46.983,28;8953611176687;50.916,43;1967339083644;78.548,73;925771173256;47.312,19;5249929416860;51.545,85;58403688819
2021-02-01;49.104,99;6476317216854;51.266,30;6836754919943;46.883,35;8920912883350;50.824,16;1956019988515;78.412,52;929313115254;47.193,95;5232749772711;51.461,86;57886801321
2021-02-02;49.028,55;6458696257909;51.212,98;6821875846771;46.834,03;8911143176511;50.726,15;1949805785955;78.272,89;926854724796;47.121,63;5220439324788;51.357,41;57687730681
2021-02-03;49.132,27;6484696469070;51.335,83;6835138938043;46.923,96;8924027768660;50.847,30;1953486970673;78.447,67;928699652878;47.229,93;5232177701940;51.495,80;57562523410
2021-02-04;49.145,32;6510066227082;51.342,09;6857437141697;46.973,75;8990285837906;50.860,19;1957237532145;78.483,97;930008119980;47.244,49;5240203298709;51.489,40;57691492779
2021-02-05;49.231,38;6525758938615;51.457,58;6878505398645;47.041,43;9010567727019;50.993,16;1962187366819;78.644,07;931256992478;47.359,55;5249046591886;51.629,62;57980136277
2021-02-06;49.231,38;6525758938615;51.457,58;6878505398645;47.041,43;9010567727019;50.993,16;1962187366819;78.644,07;931256992478;47.359,55;5249046591886;51.629,62;57980136277
2021-02-07;49.231,38;6525758938615;51.457,58;6878505398645;47.041,43;9010567727019;50.993,16;1962187366819;78.644,07;931256992478;47.359,55;5249046591886;51.629,62;57980136277
2021-02-08;49.328,91;6516382755024;51.544,47;6877609777154;47.141,67;9008038450012;51.071,99;1962187930598;78.784,05;931896935615;47.448,83;5257742545995;51.703,79;57905553263
2021-02-09;49.463,78;6528309542467;51.667,82;6885265347065;47.257,60;9024280584982;51.200,00;1966754170396;78.967,62;934025940298;47.581,00;5271159677068;51.826,76;58065456366
2021-02-10;49.539,50;6515222507767;51.745,76;6867315935611;47.331,33;8969292629627;51.277,32;1963676430031;79.083,78;933718015856;47.648,19;5266771561789;51.911,15;57826344530
2021-02-11;49.659,96;6448063420645;51.874,75;6842253838362;47.433,69;8921615241280;51.392,60;1962347632155;79.260,31;934756704737;47.748,97;5266897385981;52.030,57;57581238495
2021-02-12;49.754,06;6413474632415;51.969,59;6842931488090;47.516,71;8914861038833;51.496,07;1965591587861;79.404,88;936988437918;47.819,92;5258355352415;52.127,80;57825721700
2021-02-13;49.754,06;6413474632415;51.969,59;6842931488090;47.516,71;8914861038833;51.496,07;1965591587861;79.404,88;936988437918;47.819,92;5258355352415;52.127,80;57825721700
2021-02-14;49.754,06;6413474632415;51.969,59;6842931488090;47.516,71;8914861038833;51.496,07;1965591587861;79.404,88;936988437918;47.819,92;5258355352415;52.127,80;57825721700
2021-02-15;49.812,47;6424154372788;52.027,99;6844187303063;47.574,54;8917302277269;51.550,41;1957523292095;79.464,42;941354754656;47.849,43;5261326693565;52.140,56;58448164356
2021-02-16;49.813,76;6424055238965;52.027,22;6841252395666;47.572,59;8914491838930;51.553,33;1959591596278;79.456,60;941888414878;47.832,52;5261108616213;52.125,67;58546217470
2021-02-17;49.606,43;6393578607695;51.803,41;6806683262187;47.382,10;8873812107254;51.331,32;1950172178781;79.142,76;938366386197;47.618,69;5235728581341;51.904,09;58332773294
2021-02-18;49.422,49;6360406573594;51.607,01;6776419014573;47.190,90;8833202460927;51.126,77;1940915174271;78.825,03;934201920380;47.413,85;5210958282431;51.703,29;57982230988
2021-02-19;49.266,36;6325536923165;51.455,28;6748850324841;47.059,09;8790977119216;50.973,48;1932887301876;78.612,50;931060812296;47.284,74;5191609726852;51.547,09;57899272454
2021-02-20;49.266,36;6325536923165;51.455,28;6748850324841;47.059,09;8790977119216;50.973,48;1932887301876;78.612,50;931060812296;47.284,74;5191609726852;51.547,09;57899272454
2021-02-21;49.266,36;6325536923165;51.455,28;6748850324841;47.059,09;8790977119216;50.973,48;1932887301876;78.612,50;931060812296;47.284,74;5191609726852;51.547,09;57899272454
2021-02-22;49.052,94;6289856287743;51.225,42;6712517494955;46.870,19;8753667553815;50.743,68;1921368439567;78.271,12;926560912550;47.065,76;5165362303497;51.303,82;57566086116
2021-02-23;48.842,74;6337540803709;51.003,08;6719312542963;46.662,31;8800964816008;50.500,56;1920508730783;77.937,43;924916730443;46.861,42;5158862170783;51.060,32;57911015491
2021-02-24;48.626,47;6334600790270;50.776,16;6700717557432;46.432,32;8779958835688;50.294,27;1915210680930;77.566,74;921085269824;46.628,71;5135980346883;50.857,51;57706250376
2021-02-25;48.453,25;6310815687757;50.594,24;6674479116096;46.261,40;8739411103529;50.100,80;1906957849869;77.283,57;917365576646;46.435,69;5112460935317;50.662,66;57194917383
2021-02-26;48.121,45;6258432145710;50.235,97;6621920019210;45.946,77;8668148857211;49.733,05;1891103079968;76.757,65;910482694030;46.091,07;5068216232733;50.325,76;56646299213
2021-02-27;48.121,45;6258432145710;50.235,97;6621920019210;45.946,77;8668148857211;49.733,05;1891103079968;76.757,65;910482694030;46.091,07;5068216232733;50.325,76;56646299213
2021-02-28;48.121,45;6258432145710;50.235,97;6621920019210;45.946,77;8668148857211;49.733,05;1891103079968;76.757,65;910482694030;46.091,07;5068216232733;50.325,76;56646299213
2021-03-01;48.275,26;6282077576642;50.399,81;6647197692419;46.066,45;8699327956503;49.917,85;1893167066070;76.997,07;916675591938;46.243,39;5081708448368;50.512,55;57109878726
2021-03-02;48.542,67;6013261245324;50.689,35;6380170927847;46.327,86;8312741068722;50.193,53;1841186127584;77.434,00;880214816960;46.523,98;4874458725154;50.790,16;55790683684
2021-03-03;48.712,12;5771920938232;50.888,82;6069503749863;46.492,75;7902576391110;50.357,06;1780038701570;77.692,91;867610461651;46.685,65;4800969596635;50.939,17;54375422524
2021-03-04;48.485,57;5637794982830;50.662,18;5902942626847;46.295,99;7491284414641;50.157,13;1696007499684;77.357,86;855014599883;46.455,91;4731105522482;50.731,69;52414298539
2021-03-05;48.374,26;5507263524583;50.566,02;5795623556925;46.203,81;7307396268662;50.028,72;1641636767637;77.205,97;844235692245;46.364,72;4670776034419;50.600,24;49768446547
2021-03-06;48.374,26;5507263524583;50.566,02;5795623556925;46.203,81;7307396268662;50.028,72;1641636767637;77.205,97;844235692245;46.364,72;4670776034419;50.600,24;49768446547
2021-03-07;48.374,26;5507263524583;50.566,02;5795623556925;46.203,81;7307396268662;50.028,72;1641636767637;77.205,97;844235692245;46.364,72;4670776034419;50.600,24;49768446547
2021-03-08;47.987,61;5423074841237;50.168,40;5719621246428;45.838,12;7206208069478;49.650,33;1620538727380;76.600,45;835065563430;45.972,11;4615489153508;50.180,56;47035838890
2021-03-09;47.858,99;5391581636307;50.043,21;5688250500675;45.714,41;7165168456485;49.529,91;1612792763670;76.414,16;832049520149;45.855,90;4596422683771;50.042,89;45203653000
2021-03-10;47.995,83;5399704082040;50.184,93;5699082749304;45.849,15;7171521036938;49.657,48;1615401498450;76.637,39;833976878381;45.988,64;4604089059833;50.189,65;45242850947
2021-03-11;48.067,59;5393533635474;50.246,21;5690976272192;45.915,40;7163815568417;49.726,67;1618107756597;76.758,35;835240142409;46.064,57;4602642662038;50.250,54;45039901789
2021-03-12;48.168,12;5385681915898;50.343,31;5694773768442;46.026,51;7147839234698;49.822,40;1619640371564;76.912,15;836704504682;46.168,33;4601177560635;50.343,76;44938281479
2021-03-13;48.168,12;5385681915898;50.343,31;5694773768442;46.026,51;7147839234698;49.822,40;1619640371564;76.912,15;836704504682;46.168,33;4601177560635;50.343,76;44938281479
2021-03-14;48.168,12;5385681915898;50.343,31;5694773768442;46.026,51;7147839234698;49.822,40;1619640371564;76.912,15;836704504682;46.168,33;4601177560635;50.343,76;44938281479
2021-03-15;48.025,15;5365491252759;50.200,66;5666318781678;45.897,17;7123327772783;49.672,49;1608603468796;76.690,49;837053376057;46.018,69;4584196425793;50.179,42;44942979835
2021-03-16;47.966,53;5354811761479;50.136,88;5656018592888;45.844,12;7106190584467;49.606,57;1608263982647;76.608,25;836545026101;45.967,33;4579084287553;50.091,26;45020405056
2021-03-17;47.969,32;5352135983587;50.132,10;5649228499015;45.840,30;7102422180929;49.612,40;1608000172512;76.616,72;836581615186;45.986,19;4579034665383;50.129,30;45397688103
2021-03-18;48.002,40;5350641081319;50.160,18;5649768871399;45.890,68;7105023652719;49.646,29;1607945969093;76.647,99;836287476158;46.018,43;4578614268601;50.176,39;45351813381
2021-03-19;47.702,56;5306787817529;49.841,00;5606489566617;45.590,62;7044555534610;49.300,12;1594274290673;76.155,46;830121440381;45.692,42;4539872382069;49.826,67;47855268786
2021-03-20;47.702,56;5306787817529;49.841,00;5606489566617;45.590,62;7044555534610;49.300,12;1594274290673;76.155,46;830121440381;45.692,42;4539872382069;49.826,67;47855268786
2021-03-21;47.702,56;5306787817529;49.841,00;5606489566617;45.590,62;7044555534610;49.300,12;1594274290673;76.155,46;830121440381;45.692,42;4539872382069;49.826,67;47855268786
2021-03-22;47.671,80;5298478573349;49.803,68;5598064188677;45.561,15;7031777467066;49.280,91;1592544323989;76.105,70;829109604044;45.671,09;4535102246616;49.817,13;48803325045
2021-03-23;47.612,92;5290762519974;49.749,00;5592269393349;45.509,80;7025034761315;49.224,76;1590600440200;76.018,59;828207874516;45.606,81;4528662440570;49.761,30;48862546436
2021-03-24;47.653,59;5292280970899;49.782,36;5591352154918;45.545,27;7023457545393;49.279,29;1591637042908;76.081,46;828644621304;45.643,16;4530884617918;49.790,09;48805293632
2021-03-25;47.569,14;5278930744297;49.689,22;5577513695686;45.456,36;7004207724437;49.189,77;1588254659232;75.949,75;827043329273;45.542,60;4519615740343;49.684,89;49535684271
2021-03-26;47.358,40;5240922787574;49.459,21;5546563472383;45.235,34;6961371769435;48.983,98;1579832241750;75.601,28;822349357042;45.301,51;4489239869533;49.484,13;49231576397
2021-03-27;47.358,40;5240922787574;49.459,21;5546563472383;45.235,34;6961371769435;48.983,98;1579832241750;75.601,28;822349357042;45.301,51;4489239869533;49.484,13;49231576397
2021-03-28;47.358,40;5240922787574;49.459,21;5546563472383;45.235,34;6961371769435;48.983,98;1579832241750;75.601,28;822349357042;45.301,51;4489239869533;49.484,13;49231576397
2021-03-29;47.061,16;5217020483516;49.115,64;5526562406863;44.928,68;6960496284377;48.668,98;1574013812263;75.079,53;816943580618;44.931,73;4460443124080;49.129,53;49427964585
2021-03-30;47.186,40;5241213512179;49.245,76;5550992134095;45.068,85;7005730403156;48.784,40;1581105506635;75.298,98;820574164569;45.064,93;4478078922324;49.277,68;49775163787
2021-03-31;47.085,35;5254091964472;49.151,29;5570388718530;44.969,03;7023979681967;48.651,26;1580237238044;75.158,40;819448595959;44.981,77;4484825796534;49.170,32;49869618095
2021-04-01;47.066,48;5238352812199;49.126,47;5580681192725;44.950,05;6993503334653;48.646,57;1556058998328;75.149,00;817298939483;44.966,85;4465963534615;49.190,62;171015917626
2021-04-02;47.066,48;5238352812199;49.126,47;5580681192725;44.950,05;6993503334653;48.646,57;1556058998328;75.149,00;817298939483;44.966,85;4465963534615;49.190,62;171015917626
2021-04-03;47.066,48;5238352812199;49.126,47;5580681192725;44.950,05;6993503334653;48.646,57;1556058998328;75.149,00;817298939483;44.966,85;4465963534615;49.190,62;171015917626
2021-04-04;47.066,48;5238352812199;49.126,47;5580681192725;44.950,05;6993503334653;48.646,57;1556058998328;75.149,00;817298939483;44.966,85;4465963534615;49.190,62;171015917626
2021-04-05;47.121,20;5243330367676;49.179,00;5586375711898;45.010,35;6978052173980;48.710,35;1555866984458;75.228,67;817359387958;45.030,08;4470065771718;49.224,38;171029300742
2021-04-06;47.424,09;5265053766600;49.495,82;5602280926914;45.322,84;7000536658125;48.999,91;1562138659782;75.731,30;822183381200;45.344,90;4494285148467;49.432,64;171604816040
2021-04-07;47.635,16;5278002126995;49.716,11;5618293093830;45.523,14;7012696656828;49.233,22;1567262740741;76.072,01;824377497619;45.582,39;4514353827244;49.651,14;172248123418
2021-04-08;47.611,98;5265856304815;49.695,29;5611130801614;45.503,76;6999235857261;49.209,35;1564946525803;76.043,80;823872649682;45.569,49;4510317729588;49.626,57;172060248126
2021-04-09;47.618,50;5256938515421;49.709,03;5601000154168;45.521,70;6982393743707;49.198,57;1561117650417;76.059,27;823428865321;45.596,82;4497217041749;49.611,07;170479129204
2021-04-10;47.618,50;5256938515421;49.709,03;5601000154168;45.521,70;6982393743707;49.198,57;1561117650417;76.059,27;823428865321;45.596,82;4497217041749;49.611,07;170479129204
2021-04-11;47.618,50;5256938515421;49.709,03;5601000154168;45.521,70;6982393743707;49.198,57;1561117650417;76.059,27;823428865321;45.596,82;4497217041749;49.611,07;170479129204
2021-04-12;47.573,43;5293376790980;49.672,64;5615974711056;45.490,35;7041103029421;49.171,24;1567268566003;76.000,46;824477367593;45.556,19;4504615515207;49.594,50;170686042204
2021-04-13;47.381,24;5297834037909;49.471,85;5595669185617;45.295,92;7004891060931;48.964,24;1561438937902;75.697,75;820997608829;45.358,39;4485213281895;49.400,00;168806284860
2021-04-14;47.163,03;5279004769652;49.224,42;5570248608974;45.065,08;6963557192734;48.710,86;1557041697402;75.315,41;818146915507;45.116,22;4461892619379;49.147,92;167737618758
2021-04-15;46.991,76;5261420831420;49.019,81;5540083661259;44.886,79;6931862651213;48.517,45;1546033091183;75.017,35;818673582054;44.931,15;4440037399589;48.923,76;172408858284
2021-04-16;47.165,95;5280379220300;49.224,05;5562713450925;45.064,36;6953754337177;48.703,50;1550177320185;75.296,11;821467699681;45.113,60;4458382174113;49.129,70;171120586424
2021-04-17;47.165,95;5280379220300;49.224,05;5562713450925;45.064,36;6953754337177;48.703,50;1550177320185;75.296,11;821467699681;45.113,60;4458382174113;49.129,70;171120586424
2021-04-18;47.165,95;5280379220300;49.224,05;5562713450925;45.064,36;6953754337177;48.703,50;1550177320185;75.296,11;821467699681;45.113,60;4458382174113;49.129,70;171120586424
2021-04-19;47.395,79;5303257764589;49.496,32;5595390625215;45.293,10;6985709292365;48.958,25;1557155821315;75.662,64;825454001198;45.353,53;4482532065849;49.363,96;171389314285
2021-04-20;47.333,28;5407254773038;49.424,59;5738671190846;45.224,06;7177983871941;48.903,64;1580982252158;75.570,78;836362601869;45.306,61;4563343431228;49.297,28;177644321095
2021-04-21;47.299,98;5468334133292;49.385,15;5817265365038;45.172,41;7304370059620;48.860,77;1597257872470;75.491,61;839755316502;45.272,54;4582983834312;49.262,92;186014354361
2021-04-22;47.203,45;5473974631645;49.279,96;5813258630011;45.074,61;7346168493986;48.756,64;1608852089051;75.331,66;838588683962;45.174,02;4576809588313;49.163,82;194516982718
2021-04-23;47.048,32;5452821062756;49.092,17;5791694972158;44.918,90;7316821833043;48.580,40;1607403237175;75.088,67;834849708584;44.988,50;4557396830979;48.983,90;203207624595
2021-04-24;47.048,32;5452821062756;49.092,17;5791694972158;44.918,90;7316821833043;48.580,40;1607403237175;75.088,67;834849708584;44.988,50;4557396830979;48.983,90;203207624595
2021-04-25;47.048,32;5452821062756;49.092,17;5791694972158;44.918,90;7316821833043;48.580,40;1607403237175;75.088,67;834849708584;44.988,50;4557396830979;48.983,90;203207624595
2021-04-26;47.221,71;5476321923301;49.269,71;5812428592500;45.090,57;7347838830975;48.751,83;1613926460429;75.332,42;837198026669;45.172,17;4575087370640;49.175,86;213745564186
2021-04-27;46.992,68;5313512378147;49.022,46;5611251387864;44.858,52;7076143709370;48.522,72;1574536579523;74.949,40;817918658012;44.926,58;4441791166902;48.942,66;220877251592
2021-04-28;46.580,71;5169013872555;48.567,58;5427065717718;44.473,50;6813653974761;48.091,11;1534358112400;74.291,81;801809168572;44.487,05;4348570124551;48.480,37;227895640586
2021-04-29;46.180,36;5017541121628;48.134,46;5297368304226;44.099,17;6594360637664;47.659,22;1495615711126;73.669,14;790431642892;44.071,75;4279128830974;48.063,21;226416359674
2021-04-30;45.885,47;4942873520743;47.833,73;5221727526764;43.806,48;6468035131855;47.350,27;1462019080043;73.233,73;782147015196;43.807,36;4228103627860;47.820,72;222459657182
2021-05-01;45.885,47;4942873520743;47.833,73;5221727526764;43.806,48;6468035131855;47.350,27;1462019080043;73.233,73;782147015196;43.807,36;4228103627860;47.820,72;222459657182
2021-05-02;45.885,47;4942873520743;47.833,73;5221727526764;43.806,48;6468035131855;47.350,27;1462019080043;73.233,73;782147015196;43.807,36;4228103627860;47.820,72;222459657182
2021-05-03;45.780,90;4911641249465;47.756,94;5197226944257;43.752,08;6435855464253;47.295,83;1453227231485;73.188,58;782681140044;43.770,08;4214834316284;47.814,51;217168023836
2021-05-04;45.881,25;4905556465671;47.835,66;5189387330256;43.848,58;6431586274294;47.382,30;1452558028390;73.339,39;782947764814;43.857,90;4210338809025;47.862,58;209895917976
2021-05-05;46.202,75;4793153155628;48.188,12;5197873136985;44.116,52;6436262656729;47.676,20;1384402345297;73.820,77;786401782230;44.248,09;4199537110454;48.161,79;203352460852
2021-05-06;46.506,15;4768338973873;48.526,92;5125186437214;44.429,34;6311804787150;47.978,82;1389678125157;74.304,26;790676150636;44.571,91;4161800245276;48.502,92;197254970175
2021-05-07;46.616,39;4724508833564;48.651,32;5089424034820;44.516,05;6259913220208;48.089,95;1374015489005;74.487,82;748184352610;44.690,03;4157974993979;48.618,24;181405242452
2021-05-08;46.616,39;4724508833564;48.651,32;5089424034820;44.516,05;6259913220208;48.089,95;1374015489005;74.487,82;748184352610;44.690,03;4157974993979;48.618,24;181405242452
2021-05-09;46.616,39;4724508833564;48.651,32;5089424034820;44.516,05;6259913220208;48.089,95;1374015489005;74.487,82;748184352610;44.690,03;4157974993979;48.618,24;181405242452
2021-05-10;46.771,83;4776915628035;48.800,52;5120165397373;44.661,63;6346231511044;48.218,40;1371346075169;74.711,63;751240141450;44.848,40;4050825024655;48.801,65;176075871345
2021-05-11;46.813,77;4770668915599;48.831,99;5111929976893;44.704,86;6333797023617;48.259,44;1370467508268;74.765,81;751822848608;44.885,85;4053919037434;48.873,11;172325004011
2021-05-12;46.882,23;4873965444466;48.914,21;5254159392207;44.765,43;6537673942322;48.337,80;1398431357204;74.876,76;763713797046;44.952,19;4135602766169;48.969,04;181935831364
2021-05-13;46.667,09;4921386218722;48.680,67;5303546789435;44.542,57;6638870047644;48.135,19;1415812429672;74.512,66;763946279835;44.723,79;4143853014607;48.748,89;190333003286
2021-05-14;46.741,85;4965658792617;48.748,10;5327515439595;44.608,28;6691365295049;48.202,56;1434650041306;74.620,38;766675810450;44.791,04;4151404675147;48.825,33;199825283027
2021-05-15;46.741,85;4965658792617;48.748,10;5327515439595;44.608,28;6691365295049;48.202,56;1434650041306;74.620,38;766675810450;44.791,04;4151404675147;48.825,33;199825283027
2021-05-16;46.741,85;4965658792617;48.748,10;5327515439595;44.608,28;6691365295049;48.202,56;1434650041306;74.620,38;766675810450;44.791,04;4151404675147;48.825,33;199825283027
2021-05-17;46.744,53;4981362716674;48.733,96;5326717035295;44.592,41;6708526866504;48.180,12;1423262566230;74.596,36;756141557900;44.776,93;4157562845953;48.810,67;207247040778
2021-05-18;46.209,74;5161757421320;48.190,90;5529264768778;44.094,46;6964057947956;47.633,41;1476307775060;73.710,04;782443951368;44.213,68;4305553179700;48.267,17;214755206725
2021-05-19;46.208,75;5407995837528;48.202,64;5791920122297;44.106,72;7286088395124;47.643,44;1546920812852;73.726,93;798176985180;44.244,49;4422076169732;48.262,80;224593176351
2021-05-20;45.903,75;5490235836280;47.925,79;5983600977677;43.857,44;7591075537236;47.365,53;1567670190174;73.237,32;799669173924;43.927,93;4399684613165;47.937,31;233671554428
2021-05-21;45.903,75;5490235836280;47.925,79;5983600977677;43.857,44;7591075537236;47.365,53;1567670190174;73.237,32;799669173924;43.927,93;4399684613165;47.937,31;233671554428
2021-05-22;45.903,75;5490235836280;47.925,79;5983600977677;43.857,44;7591075537236;47.365,53;1567670190174;73.237,32;799669173924;43.927,93;4399684613165;47.937,31;233671554428
2021-05-23;45.903,75;5490235836280;47.925,79;5983600977677;43.857,44;7591075537236;47.365,53;1567670190174;73.237,32;799669173924;43.927,93;4399684613165;47.937,31;233671554428
2021-05-24;45.835,16;5521144036537;47.863,75;6039811979634;43.796,25;7909998200806;47.285,77;1590797445207;73.093,15;802650228941;43.825,78;4421934363118;47.847,76;244391423456
2021-05-25;45.484,02;5474274408513;47.508,73;6004858839776;43.480,32;7858415821688;46.932,68;1580923635669;72.453,82;793024077273;43.393,13;4379695616343;47.374,07;253108715318
2021-05-26;45.302,27;5445319729159;47.329,14;5974206081847;43.312,71;7818917746175;46.735,20;1573589389208;72.141,43;789119887027;43.146,03;4352771480559;47.206,03;264141281654
2021-05-27;45.405,92;5425800362085;47.447,23;5964923691069;43.400,64;7786410327875;46.842,38;1570349294258;72.316,99;790094915655;43.269,15;4355714376727;47.342,91;277428968658
2021-05-28;45.499,50;5306934582532;47.531,64;5826394001714;43.471,15;7589159076730;46.926,47;1553650835757;72.474,99;779879872615;43.344,76;4282318921769;47.403,50;290879536042
2021-05-29;45.499,50;5306934582532;47.531,64;5826394001714;43.471,15;7589159076730;46.926,47;1553650835757;72.474,99;779879872615;43.344,76;4282318921769;47.403,50;290879536042
2021-05-30;45.499,50;5306934582532;47.531,64;5826394001714;43.471,15;7589159076730;46.926,47;1553650835757;72.474,99;779879872615;43.344,76;4282318921769;47.403,50;290879536042
2021-05-31;45.780,45;5272723597465;47.822,10;5802610409923;43.714,80;7514734472031;47.196,32;1551237384502;72.918,05;781036894433;43.648,17;4292536060459;47.715,17;306637615634
2021-06-01;45.976,43;5267588733929;48.039,81;5811602365964;43.919,23;7495467169879;47.410,24;1547108118688;73.279,31;785777123598;43.899,76;4305292969101;47.929,03;323778016994
2021-06-02;46.036,28;5263555341193;48.114,85;5805113927517;43.973,78;7476542203515;47.476,90;1545895566060;73.402,37;787594686367;43.959,36;4303462202037;47.994,73;339870714247
